layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy,eval_split
8,base_control,state,all,0.25,6599.81298828125,33831.2783203125,5.3828605123806685,0.04932378605008125,
8,base_control,state,all,0.3,7310.8837890625,41142.162109375,5.4550732046373644,0.04693715274333954,
8,base_control,state,all,0.35,5344.75537109375,46486.91748046875,5.283204623305916,0.04534606263041496,
8,base_control,state,all,0.39999999999999997,7007.91552734375,53494.8330078125,5.319693019869979,0.027844073250889778,
8,base_control,state,all,0.44999999999999996,5455.138671875,58949.9716796875,5.210816907954345,0.09069212526082993,
8,base_control,state,all,0.49999999999999994,5814.2919921875,64764.263671875,5.152288279385441,0.04295942559838295,
8,base_control,state,all,0.5499999999999999,8599.4482421875,73363.7119140625,5.305830036454943,0.02704852819442749,
8,base_control,state,all,0.5999999999999999,6312.560546875,79676.2724609375,5.2821713379035735,0.036595068871974945,
8,base_control,state,all,0.6499999999999999,10355.9853515625,90032.2578125,5.509592914295331,0.04375497251749039,
8,base_control,state,all,0.7,5876.328125,95908.5859375,5.44997078858393,0.04932378605008125,
8,base_control,state,all,0.7499999999999998,10183.1123046875,106091.6982421875,5.62671430613564,0.0397772453725338,
8,base_control,state,all,0.7999999999999998,7500.603515625,113592.3017578125,5.64798636425082,0.0461416058242321,
8,base_control,state,all,0.8499999999999999,8030.0556640625,121622.357421875,5.691532473296598,0.04773269593715668,
8,base_control,state,all,0.8999999999999999,6361.57568359375,127983.93310546875,5.6564984135715,0.08671440184116364,
8,base_control,state,all,0.9499999999999997,5432.3369140625,133416.27001953125,5.586244191246127,0.0461416058242321,
8,base_control,state,all,0.9999999999999998,10245.3369140625,143661.60693359375,5.714463282959178,0.041368335485458374,
8,base_control,state,all,test,49847.63671875,143661.60693359375,5.94769558748956,0.04009068012237549,test
8,base,correctness_base,all,0.02,361.93499755859375,361.93499755859375,0.7209860509135334,0.42031872272491455,
8,base,correctness_base,all,0.04,4909.74853515625,5271.683532714844,5.245456251457556,0.3280318081378937,
8,base,correctness_base,all,0.06,6956.044921875,12227.728454589844,8.108573245749234,0.6500993967056274,
8,base,correctness_base,all,0.08,12001.458984375,24229.187438964844,12.048327915944727,0.6858846545219421,
8,base,correctness_base,all,0.1,1604.96484375,25834.152282714844,10.276114670928736,0.32405564188957214,
8,base,correctness_base,all,0.12000000000000001,7449.73828125,33283.890563964844,11.035772733410093,0.6653386354446411,
8,base,correctness_base,all,0.13999999999999999,8033.27099609375,41317.161560058594,11.741165547047057,0.3558647930622101,
8,base,correctness_base,all,0.16,2893.922119140625,44211.08367919922,10.992313197215122,0.6381709575653076,
8,base,correctness_base,all,0.18,10095.1318359375,54306.21551513672,12.001373594505353,0.6898608207702637,
8,base,correctness_base,all,0.2,5723.248046875,60029.46356201172,11.939034121322935,0.345924437046051,
8,base,correctness_base,all,0.25,9468.3203125,69497.78387451172,11.057722175737744,0.6634844541549683,
8,base,correctness_base,all,0.3,31390.05859375,100887.84246826172,13.376802236576733,0.6420047879219055,
