layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy
8,base,correctness_base,all,0.7999999999999998,25354.931640625,330011.48944091797,12.306055466342915,0.6736277341842651
8,base,correctness_base,all,0.8499999999999999,41756.52734375,371768.01678466797,13.047696514395394,0.33233892917633057
8,base,correctness_base,all,0.8999999999999999,1252.13623046875,373020.1530151367,12.36435258096512,0.5715990662574768
8,base,correctness_base,all,0.9499999999999997,23293.169921875,396313.3229370117,12.445072160056892,0.3383055031299591
8,base,correctness_base,all,0.9999999999999998,1344.9005126953125,397658.22344970703,11.862958248551864,0.5369928479194641
8,base,multitask_dual,all,0.02,4526.57080078125,4526.57080078125,6.756075822061567,0.0
8,base,multitask_dual,all,0.04,7556.38720703125,12082.9580078125,9.017132841651119,0.10149253904819489
8,base,multitask_dual,all,0.06,12144.10546875,24227.0634765625,12.047271743690949,0.0760059654712677
8,base,multitask_dual,all,0.08,12289.88671875,36516.9501953125,13.620645354461955,0.08059701323509216
8,base,multitask_dual,all,0.1,16971.3515625,53488.3017578125,15.957130596006115,0.12965722382068634
8,base,multitask_dual,all,0.12000000000000001,12534.8525390625,66023.154296875,16.415503306035554,0.10447761416435242
8,base,multitask_dual,all,0.13999999999999999,11895.525390625,77918.6796875,16.603170613147242,0.20268256962299347
8,base,multitask_dual,all,0.16,6801.18310546875,84719.86279296875,15.797102888862344,0.19850745797157288
8,base,multitask_dual,all,0.18,5263.97802734375,89983.8408203125,14.915272802969087,0.10298507660627365
8,base,multitask_dual,all,0.2,8247.6396484375,98231.48046875,14.652667134360083,0.18330849707126617
8,base,multitask_dual,all,0.25,21550.302734375,119781.783203125,14.293768878654534,0.15930788218975067
8,base,multitask_dual,all,0.3,25186.93359375,144968.716796875,14.416141288472057,0.17482100427150726
8,base,multitask_dual,all,0.35,16830.544921875,161799.26171875,13.791276996143027,0.14677804708480835
8,base,multitask_dual,all,0.39999999999999997,10620.69921875,172419.9609375,12.85948396013574,0.3204057514667511
8,base,multitask_dual,all,0.44999999999999996,17195.71484375,189615.67578125,12.570649415357332,0.19630073010921478
8,base,multitask_dual,all,0.49999999999999994,19570.775390625,209186.451171875,12.481291836030728,0.1795942783355713
8,base,multitask_dual,all,0.5499999999999999,14983.0029296875,224169.4541015625,12.15867300003051,0.24806201457977295
8,base,multitask_dual,all,0.5999999999999999,18337.095703125,242506.5498046875,12.05720428601837,0.21300716698169708
8,base,multitask_dual,all,0.6499999999999999,16346.8173828125,258853.3671875,11.880002165656983,0.17243437469005585
8,base,multitask_dual,all,0.7,17976.76953125,276830.13671875,11.79757667669934,0.1551312655210495
8,base,multitask_dual,all,0.7499999999999998,14047.6025390625,290877.7392578125,11.569855584814148,0.16229116916656494
8,base,multitask_dual,all,0.7999999999999998,12136.7939453125,303014.533203125,11.29934493802905,0.14200477302074432
8,base,multitask_dual,all,0.8499999999999999,14197.353515625,317211.88671875,11.132976054425649,0.4075179100036621
8,base,multitask_dual,all,0.8999999999999999,8928.30078125,326140.1875,10.810440767012496,0.36575180292129517
8,base,multitask_dual,all,0.9499999999999997,8027.71826171875,334167.90576171875,10.49357531046377,0.3335322439670563
8,base,multitask_dual,all,0.9999999999999998,12004.3603515625,346172.26611328125,10.32702682238839,0.31861576437950134
8,base,multitask_triple_base,all,0.02,4226.5517578125,4226.5517578125,6.308286205690298,0.0
8,base,multitask_triple_base,all,0.04,7905.61767578125,12132.16943359375,9.053857786263993,0.08955223858356476
8,base,multitask_triple_base,all,0.06,10672.044921875,22804.21435546875,11.339738615349951,0.07302533835172653
8,base,multitask_triple_base,all,0.08,9674.7255859375,32478.93994140625,12.114487109812103,0.11940298974514008
8,base,multitask_triple_base,all,0.1,9604.12890625,42083.06884765625,12.554614811353296,0.13859911262989044
8,base,multitask_triple_base,all,0.12000000000000001,11143.6201171875,53226.68896484375,13.233885868931813,0.1970149278640747
8,base,multitask_triple_base,all,0.13999999999999999,12539.841796875,65766.53076171875,14.013750428663702,0.13114754855632782
8,base,multitask_triple_base,all,0.16,9567.40625,75333.93701171875,14.046976880797828,0.15522387623786926
8,base,multitask_triple_base,all,0.18,9358.228515625,84692.16552734375,14.038151090227705,0.10597015172243118
8,base,multitask_triple_base,all,0.2,5831.208984375,90523.37451171875,13.502889992798142,0.19672131538391113
8,base,multitask_triple_base,all,0.25,27534.005859375,118057.38037109375,14.087992884378728,0.12470167875289917
8,base,multitask_triple_base,all,0.3,26736.3828125,144793.76318359375,14.398743355568193,0.2625298500061035
8,base,multitask_triple_base,all,0.35,21628.953125,166422.71630859375,14.185366204278363,0.2732697129249573
8,base,multitask_triple_base,all,0.39999999999999997,18205.92578125,184628.64208984375,13.770035955388108,0.2732697129249573
8,base,multitask_triple_base,all,0.44999999999999996,18228.529296875,202857.17138671875,13.448499826751442,0.19809070229530334
8,base,multitask_triple_base,all,0.49999999999999994,24222.345703125,227079.51708984375,13.548897201064664,0.17064440250396729
8,base,multitask_triple_base,all,0.5499999999999999,14558.486328125,241638.00341796875,13.10614543678303,0.1759093552827835
8,base,multitask_triple_base,all,0.5999999999999999,15737.572265625,257375.57568359375,12.796478679639723,0.2720763683319092
8,base,multitask_triple_base,all,0.6499999999999999,14776.046875,272151.62255859375,12.490321839395738,0.2243436872959137
8,base,multitask_triple_base,all,0.7,10468.642578125,282620.26513671875,12.044332628882112,0.3514319956302643
8,base,multitask_triple_base,all,0.7499999999999998,8506.234375,291126.49951171875,11.579750189400531,0.33114558458328247
8,base,multitask_triple_base,all,0.7999999999999998,12190.94921875,303317.44873046875,11.310640591060475,0.37112173438072205
8,base,multitask_triple_base,all,0.8499999999999999,15030.8271484375,318348.27587890625,11.172859154139832,0.34904536604881287
8,base,multitask_triple_base,all,0.8999999999999999,10833.9501953125,329182.22607421875,10.911274025463845,0.4630071818828583
8,base,multitask_triple_base,all,0.9499999999999997,9354.4921875,338536.71826171875,10.630765214687353,0.36992841958999634
8,base,multitask_triple_base,all,0.9999999999999998,12401.0966796875,350937.81494140625,10.469192892258771,0.36873510479927063
8,instruct,attribute,all,0.02,1859.451904296875,1859.451904296875,2.775301349696828,0.07761193811893463
8,instruct,attribute,all,0.04,10870.23046875,12729.682373046875,9.499762964960354,0.17761194705963135
8,instruct,attribute,all,0.06,8501.845703125,21231.528076171875,10.557696706201828,0.07302533835172653
8,instruct,attribute,all,0.08,11139.07421875,32370.602294921875,12.07407769299585,0.06268656998872757
8,instruct,attribute,all,0.1,14646.7939453125,47017.396240234375,14.026669522742951,0.06855439394712448
8,instruct,attribute,all,0.12000000000000001,12161.1923828125,59178.588623046875,14.713721686486046,0.09552238881587982
8,instruct,attribute,all,0.13999999999999999,11220.2607421875,70398.84936523438,15.000820235507005,0.10581222176551819
8,instruct,attribute,all,0.16,11733.8544921875,82132.70385742188,15.314693987958583,0.09552238881587982
8,instruct,attribute,all,0.18,9646.318359375,91779.02221679688,15.212833120635981,0.2059701532125473
8,instruct,attribute,all,0.2,9556.4853515625,101335.50756835938,15.115678336569118,0.21609538793563843
8,instruct,attribute,all,0.25,15868.8017578125,117204.30932617188,13.986194430330773,0.15692125260829926
8,instruct,attribute,all,0.3,12316.7255859375,129521.03491210938,12.87997562769584,0.10023866593837738
8,instruct,attribute,all,0.35,20702.693359375,150223.72827148438,12.804613729243469,0.17661099135875702
8,instruct,attribute,all,0.39999999999999997,13209.865234375,163433.59350585938,12.189259658849894,0.2637231647968292
8,instruct,attribute,all,0.44999999999999996,11917.9208984375,175351.51440429688,11.625000954938802,0.20107398927211761
8,instruct,attribute,all,0.49999999999999994,14620.8369140625,189972.35131835938,11.334865830451037,0.3126491904258728
8,instruct,attribute,all,0.5499999999999999,7929.23681640625,197901.58813476562,10.73393654796147,0.25342872738838196
8,instruct,attribute,all,0.5999999999999999,21045.212890625,218946.80102539062,10.885835083050297,0.21897375583648682
8,instruct,attribute,all,0.6499999999999999,14045.1708984375,232991.97192382812,10.693100735409065,0.30310264229774475
8,instruct,attribute,all,0.7,9681.9599609375,242673.93188476562,10.341953201992995,0.28520286083221436
8,instruct,attribute,all,0.7499999999999998,13001.0439453125,255674.97583007812,10.169642250908003,0.4075179100036621
8,instruct,attribute,all,0.7999999999999998,9998.3251953125,265673.3010253906,9.906898647327838,0.1551312655210495
8,instruct,attribute,all,0.8499999999999999,15718.9521484375,281392.2531738281,9.87583803649416,0.3806682825088501
8,instruct,attribute,all,0.8999999999999999,14504.2470703125,295896.5002441406,9.807965137861402,0.38007161021232605
8,instruct,attribute,all,0.9499999999999997,12503.671875,308400.1721191406,9.684414260296455,0.2792362868785858
8,instruct,attribute,all,0.9999999999999998,12665.9697265625,321066.1418457031,9.578059778816357,0.34128880500793457
8,instruct_control,attribute,all,0.02,1916.3878173828125,1916.3878173828125,2.860280324451959,0.04328358173370361
8,instruct_control,attribute,all,0.04,7961.39208984375,9877.779907226562,7.37147754270639,0.061194028705358505
8,instruct_control,attribute,all,0.06,9623.638671875,19501.418579101562,9.697373734013706,0.14754098653793335
8,instruct_control,attribute,all,0.08,16514.189453125,36015.60803222656,13.433647158607446,0.05074626952409744
8,instruct_control,attribute,all,0.1,17360.8671875,53376.47521972656,15.923769456958999,0.15946349501609802
8,instruct_control,attribute,all,0.12000000000000001,11791.029296875,65167.50451660156,16.20276094395862,0.1537313461303711
8,instruct_control,attribute,all,0.13999999999999999,13777.7431640625,78945.24768066406,16.82191512479524,0.07302533835172653
8,instruct_control,attribute,all,0.16,10438.7900390625,89384.03771972656,16.666798008526303,0.10298507660627365
8,instruct_control,attribute,all,0.18,13245.8662109375,102629.90393066406,17.01142117199802,0.09253731369972229
8,instruct_control,attribute,all,0.2,17147.548828125,119777.45275878906,17.866565148984048,0.0670640841126442
8,instruct_control,attribute,all,0.25,30541.15234375,150318.60510253906,17.93778103848915,0.1563245952129364
8,instruct_control,attribute,all,0.3,17998.53125,168317.13635253906,16.737980941978826,0.08890215307474136
8,instruct_control,attribute,all,0.35,15200.0341796875,183517.17053222656,15.642445493711776,0.09964200854301453
8,instruct_control,attribute,all,0.39999999999999997,28931.4296875,212448.60021972656,15.844913500874595,0.09069212526082993
8,instruct_control,attribute,all,0.44999999999999996,30608.19921875,243056.79943847656,16.113550745059438,0.09844869375228882
8,instruct_control,attribute,all,0.49999999999999994,37114.69921875,280171.49865722656,16.716676530860774,0.0871121734380722
8,instruct_control,attribute,all,0.5499999999999999,33634.81640625,313806.31506347656,17.020465100801463,0.1645796000957489
8,instruct_control,attribute,all,0.5999999999999999,28349.8515625,342156.16662597656,17.011692269973476,0.18257756531238556
8,instruct_control,attribute,all,0.6499999999999999,26680.115234375,368836.28186035156,16.927636966375307,0.07398568093776703
8,instruct_control,attribute,all,0.7,29671.35546875,398507.63732910156,16.983065728919733,0.0781622976064682
8,instruct_control,attribute,all,0.7499999999999998,42099.4296875,440607.06701660156,17.525439203556008,0.05369928479194641
8,instruct_control,attribute,all,0.7999999999999998,34175.73046875,474782.79748535156,17.704545530273766,0.09128878265619278
8,instruct_control,attribute,all,0.8499999999999999,43854.20703125,518637.00451660156,18.202260362776876,0.09725537151098251
8,instruct_control,attribute,all,0.8999999999999999,29010.318359375,547647.3228759766,18.15265082952622,0.0948687419295311
8,instruct_control,attribute,all,0.9499999999999997,30548.505859375,578195.8287353516,18.156565512179355,0.1026253029704094
8,instruct_control,attribute,all,0.9999999999999998,24955.60546875,603151.4342041016,17.993241078849127,0.10739856958389282
8,instruct,state,all,0.02,2462.38525390625,2462.38525390625,3.6752018715018657,0.04029850661754608
8,instruct,state,all,0.04,3813.461669921875,6275.846923828125,4.683467853603078,0.04925373196601868
8,instruct,state,all,0.06,3223.99267578125,9499.839599609375,4.723938140034498,0.04470938816666603
8,instruct,state,all,0.08,5720.53515625,15220.374755859375,5.67712598129779,0.05074626952409744
8,instruct,state,all,0.1,3686.40234375,18906.777099609375,5.6404466287617465,0.06408345699310303
8,instruct,state,all,0.12000000000000001,4841.27880859375,23748.055908203125,5.90453901248213,0.053731344640254974
8,instruct,state,all,0.13999999999999999,3530.18505859375,27278.240966796875,5.812538028296799,0.04023845121264458
8,instruct,state,all,0.16,2960.1025390625,30238.343505859375,5.63832621776233,0.0701492577791214
8,instruct,state,all,0.18,3260.1083984375,33498.451904296875,5.55253636736232,0.06417910754680634
8,instruct,state,all,0.2,3658.362548828125,37156.814453125,5.542484256134397,0.09090909361839294
8,instruct,state,all,0.25,9277.6220703125,46434.4365234375,5.541102210434069,0.05369928479194641
8,instruct,state,all,0.3,9728.1142578125,56162.55078125,5.584979194635044,0.04474940523505211
8,instruct,state,all,0.35,7380.21875,63542.76953125,5.416192425098022,0.08770883083343506
8,instruct,state,all,0.39999999999999997,6811.16455078125,70353.93408203125,5.247160954805433,0.1026253029704094
8,instruct,state,all,0.44999999999999996,11168.6455078125,81522.57958984375,5.40457303035294,0.05369928479194641
8,instruct,state,all,0.49999999999999994,9999.212890625,91521.79248046875,5.460727474968302,0.06563246250152588
8,instruct,state,all,0.5499999999999999,8505.2880859375,100027.08056640625,5.425344718034727,0.11985688656568527
8,instruct,state,all,0.5999999999999999,6705.017578125,106732.09814453125,5.306622490157174,0.10023866593837738
8,instruct,state,all,0.6499999999999999,7179.15283203125,113911.2509765625,5.227924685692895,0.10023866593837738
8,instruct,state,all,0.7,6831.8525390625,120743.103515625,5.145668166018538,0.06384248286485672
8,instruct,state,all,0.7499999999999998,7438.85986328125,128181.96337890625,5.098522866190933,0.11396181583404541
8,instruct,state,all,0.7999999999999998,7919.65576171875,136101.619140625,5.075199281822165,0.0692124143242836
8,instruct,state,all,0.8499999999999999,9048.9453125,145150.564453125,5.0942534816665495,0.10739856958389282
8,instruct,state,all,0.8999999999999999,10547.138671875,155697.703125,5.16085064553018,0.04653938114643097
8,instruct,state,all,0.9499999999999997,7417.3701171875,163115.0732421875,5.1221564842891345,0.1497613489627838
8,instruct,state,all,0.9999999999999998,6717.8203125,169832.8935546875,5.066462622078324,0.06085919216275215
8,instruct_control,state,all,0.02,2454.871826171875,2454.871826171875,3.66398780025653,0.008955223485827446
8,instruct_control,state,all,0.04,4023.920654296875,6478.79248046875,4.834919761543843,0.05522388219833374
8,instruct_control,state,all,0.06,6176.30419921875,12655.0966796875,6.292937185324465,0.05514157935976982
8,instruct_control,state,all,0.08,3584.77001953125,16239.86669921875,6.057391532718668,0.05223880708217621
8,instruct_control,state,all,0.1,3036.552001953125,19276.418701171875,5.750721569562015,0.07898658514022827
8,instruct_control,state,all,0.12000000000000001,3179.35302734375,22455.771728515625,5.583235138865148,0.05970149487257004
8,instruct_control,state,all,0.13999999999999999,4654.27099609375,27110.042724609375,5.776697789177366,0.035767510533332825
8,instruct_control,state,all,0.16,3207.739013671875,30317.78173828125,5.653138493060087,0.03731343150138855
8,instruct_control,state,all,0.18,4278.09716796875,34595.87890625,5.734440395532903,0.046268656849861145
8,instruct_control,state,all,0.2,3145.52685546875,37741.40576171875,5.629684630327976,0.05216095596551895
8,instruct_control,state,all,0.25,12213.64453125,49955.05029296875,5.961223185318467,0.03281623125076294
8,instruct_control,state,all,0.3,7616.912109375,57571.96240234375,5.725135481537763,0.08412887901067734
8,instruct_control,state,all,0.35,8326.4931640625,65898.45556640625,5.616983938493544,0.047732699662446976
8,instruct_control,state,all,0.39999999999999997,8607.037109375,74505.49267578125,5.556793904816621,0.03758950158953667
8,instruct_control,state,all,0.44999999999999996,10973.5869140625,85479.07958984375,5.66687082934525,0.04295942932367325
8,instruct_control,state,all,0.49999999999999994,7995.0419921875,93474.12158203125,5.5772148915293105,0.09725537151098251
8,instruct_control,state,all,0.5499999999999999,8896.8310546875,102370.95263671875,5.552473430423537,0.041741203516721725
8,instruct_control,state,all,0.5999999999999999,12359.263671875,114730.21630859375,5.70428162425266,0.03162291273474693
8,instruct_control,state,all,0.6499999999999999,6544.8046875,121275.02099609375,5.5658828306069,0.035202864557504654
8,instruct_control,state,all,0.7,7322.7470703125,128597.76806640625,5.480407759062699,0.0435560867190361
8,instruct_control,state,all,0.7499999999999998,7484.85400390625,136082.6220703125,5.41277682153902,0.044152747839689255
8,instruct_control,state,all,0.7999999999999998,7652.5849609375,143735.20703125,5.359854086260581,0.040572792291641235
8,instruct_control,state,all,0.8499999999999999,10130.513671875,153865.720703125,5.400123563791984,0.03997613489627838
8,instruct_control,state,all,0.8999999999999999,8344.8125,162210.533203125,5.376728867484006,0.03997613489627838
8,instruct_control,state,all,0.9499999999999997,10247.818359375,172458.3515625,5.415555081252944,0.08412887901067734
8,instruct_control,state,all,0.9999999999999998,12091.2177734375,184549.5693359375,5.505491164820187,0.044152747839689255
8,instruct,correctness_instruct,all,0.02,596.4151611328125,596.4151611328125,0.8901718822877799,0.35223880410194397
8,instruct,correctness_instruct,all,0.04,3632.378173828125,4228.7933349609375,3.15581592161264,0.34925374388694763
8,instruct,correctness_instruct,all,0.06,6271.44970703125,10500.243041992188,5.221403800095568,0.628912091255188
8,instruct,correctness_instruct,all,0.08,11399.259765625,21899.502807617188,8.168408357932558,0.6492537260055542
8,instruct,correctness_instruct,all,0.1,13213.16796875,35112.67077636719,10.47514044641026,0.37704917788505554
8,instruct,correctness_instruct,all,0.12000000000000001,1693.644287109375,36806.31506347656,9.151246907875823,0.6507462859153748
8,instruct,correctness_instruct,all,0.13999999999999999,4589.08837890625,41395.40344238281,8.820669815125253,0.6080477237701416
8,instruct,correctness_instruct,all,0.16,12928.62109375,54324.02453613281,10.1294097587419,0.6567164063453674
8,instruct,correctness_instruct,all,0.18,18737.421875,73061.44641113281,12.110301079252912,0.34925374388694763
8,instruct,correctness_instruct,all,0.2,4325.47802734375,77386.92443847656,11.543395650130751,0.3695976138114929
8,instruct,correctness_instruct,all,0.25,4501.185546875,81888.10998535156,9.771850833574172,0.6718377470970154
8,instruct,correctness_instruct,all,0.3,18952.37890625,100840.48889160156,10.027892690095621,0.36992841958999634
8,instruct,correctness_instruct,all,0.35,1894.1402587890625,102734.62915039062,8.75678734660677,0.636634886264801
8,instruct,correctness_instruct,all,0.39999999999999997,21782.0390625,124516.66821289062,9.286744347620123,0.6622911691665649
8,instruct,correctness_instruct,all,0.44999999999999996,45776.17578125,170292.84399414062,11.289634314116986,0.6229116916656494
8,instruct,correctness_instruct,all,0.49999999999999994,11894.3505859375,182187.19458007812,10.87035767184237,0.35262531042099
8,instruct,correctness_instruct,all,0.5499999999999999,12219.0283203125,194406.22290039062,10.544352275337127,0.6273106336593628
8,instruct,correctness_instruct,all,0.5999999999999999,30367.20703125,224773.42993164062,11.175529753474898,0.6139618158340454
8,instruct,correctness_instruct,all,0.6499999999999999,43834.2109375,268607.6408691406,12.327671800869275,0.6306682825088501
8,instruct,correctness_instruct,all,0.7,25304.40234375,293912.0432128906,12.525550531126811,0.36873510479927063
8,instruct,correctness_instruct,all,0.7499999999999998,24186.6640625,318098.7072753906,12.652587696407885,0.3675417900085449
8,instruct,correctness_instruct,all,0.7999999999999998,5612.6533203125,323711.3605957031,12.071125054842195,0.3550119400024414
8,instruct,correctness_instruct,all,0.8499999999999999,13589.369140625,337300.7297363281,11.838020908164395,0.6354415416717529
8,instruct,correctness_instruct,all,0.8999999999999999,27966.228515625,365266.9582519531,12.107360477707353,0.645584762096405
8,instruct,correctness_instruct,all,0.9499999999999997,38100.24609375,403367.2043457031,12.666578877239854,0.6521480083465576
8,instruct,correctness_instruct,all,0.9999999999999998,2385.28125,405752.4855957031,12.10442664585493,0.40572795271873474
8,instruct,multitask_dual,all,0.02,4116.2744140625,4116.2744140625,6.143693155317164,0.0
8,instruct,multitask_dual,all,0.04,6965.388671875,11081.6630859375,8.269897825326492,0.08955223858356476
8,instruct,multitask_dual,all,0.06,11412.7265625,22494.3896484375,11.185673619312531,0.09388972073793411
8,instruct,multitask_dual,all,0.08,9639.4501953125,32133.83984375,11.985766446754942,0.12089551985263824
8,instruct,multitask_dual,all,0.1,11359.9716796875,43493.8115234375,12.975480764748658,0.17883755266666412
8,instruct,multitask_dual,all,0.12000000000000001,12057.6328125,55551.4443359375,13.811895657866112,0.0701492577791214
8,instruct,multitask_dual,all,0.13999999999999999,9184.34375,64735.7880859375,13.794116361802152,0.09687034040689468
8,instruct,multitask_dual,all,0.16,9607.0078125,74342.7958984375,13.86216593295497,0.16567164659500122
8,instruct,multitask_dual,all,0.18,9054.095703125,83396.8916015625,13.823452942410492,0.10447761416435242
8,instruct,multitask_dual,all,0.2,9331.8203125,92728.7119140625,13.831848435868512,0.1430700421333313
8,instruct,multitask_dual,all,0.25,28137.14453125,120865.8564453125,14.42313322736426,0.09546539932489395
8,instruct,multitask_dual,all,0.3,25152.974609375,146018.8310546875,14.520567925088256,0.1050119400024414
8,instruct,multitask_dual,all,0.35,16043.8076171875,162062.638671875,13.813726446631009,0.30548927187919617
8,instruct,multitask_dual,all,0.39999999999999997,15660.5234375,177723.162109375,13.25500910720279,0.2678997814655304
8,instruct,multitask_dual,all,0.44999999999999996,21202.90234375,198926.064453125,13.187885471567554,0.14260143041610718
8,instruct,multitask_dual,all,0.49999999999999994,17180.87109375,216106.935546875,12.894208564849343,0.21957041323184967
8,instruct,multitask_dual,all,0.5499999999999999,21920.025390625,238026.9609375,12.910286973884038,0.19677996635437012
8,instruct,multitask_dual,all,0.5999999999999999,15420.150390625,253447.111328125,12.601159017954805,0.1819809079170227
8,instruct,multitask_dual,all,0.6499999999999999,18040.912109375,271488.0234375,12.459866145187938,0.36575180292129517
8,instruct,multitask_dual,all,0.7,9888.4619140625,281376.4853515625,11.991326884788515,0.3872315287590027
8,instruct,multitask_dual,all,0.7499999999999998,14374.8974609375,295751.3828125,11.763707999383477,0.24045346677303314
8,instruct,multitask_dual,all,0.7999999999999998,9012.1357421875,304763.5185546875,11.364564215038502,0.23389022052288055
8,instruct,multitask_dual,all,0.8499999999999999,10169.4609375,314932.9794921875,11.052994752823063,0.32219570875167847
8,instruct,multitask_dual,all,0.8999999999999999,13586.416015625,328519.3955078125,10.88930344087681,0.19689738750457764
8,instruct,multitask_dual,all,0.9499999999999997,11284.09375,339803.4892578125,10.670544489176088,0.325775682926178
8,instruct,multitask_dual,all,0.9999999999999998,8678.80859375,348482.2978515625,10.395939794503818,0.3317422568798065
8,instruct,multitask_triple_instruct,all,0.02,4357.79541015625,4357.79541015625,6.504172253964552,0.0
8,instruct,multitask_triple_instruct,all,0.04,6516.8828125,10874.67822265625,8.115431509444962,0.10746268928050995
8,instruct,multitask_triple_instruct,all,0.06,6091.015625,16965.69384765625,8.436446468252734,0.08494783937931061
8,instruct,multitask_triple_instruct,all,0.08,8795.3076171875,25761.00146484375,9.608728632914492,0.11044776439666748
8,instruct,multitask_triple_instruct,all,0.1,17010.556640625,42771.55810546875,12.760011367979937,0.08792846649885178
8,instruct,multitask_triple_instruct,all,0.12000000000000001,12930.486328125,55702.04443359375,13.849339739829375,0.10298507660627365
8,instruct,multitask_triple_instruct,all,0.13999999999999999,11498.498046875,67200.54248046875,14.319314400270349,0.14456035196781158
8,instruct,multitask_triple_instruct,all,0.16,11160.205078125,78360.74755859375,14.611364452469466,0.11791045218706131
8,instruct,multitask_triple_instruct,all,0.18,7996.5439453125,86357.29150390625,14.314154069933076,0.2014925330877304
8,instruct,multitask_triple_instruct,all,0.2,9104.08984375,95461.38134765625,14.23946619147617,0.13710878789424896
8,instruct,multitask_triple_instruct,all,0.25,20576.642578125,116038.02392578125,13.847019561549075,0.1742243468761444
8,instruct,multitask_triple_instruct,all,0.3,25912.8828125,141950.90673828125,14.11604084509559,0.13484486937522888
8,instruct,multitask_triple_instruct,all,0.35,20462.25390625,162413.16064453125,13.843603873553635,0.16050119698047638
8,instruct,multitask_triple_instruct,all,0.39999999999999997,11779.26171875,174192.42236328125,12.991678278884342,0.14021480083465576
8,instruct,multitask_triple_instruct,all,0.44999999999999996,10977.5341796875,185169.95654296875,12.275918625229963,0.1664677858352661
8,instruct,multitask_triple_instruct,all,0.49999999999999994,10053.6064453125,195223.56298828125,11.648183949181458,0.310262531042099
8,instruct,multitask_triple_instruct,all,0.5499999999999999,22418.744140625,217642.30712890625,11.8046486483108,0.24627310037612915
8,instruct,multitask_triple_instruct,all,0.5999999999999999,15982.9228515625,233625.22998046875,11.615633171603875,0.25
8,instruct,multitask_triple_instruct,all,0.6499999999999999,14208.486328125,247833.71630859375,11.37425840142245,0.2881861627101898
8,instruct,multitask_triple_instruct,all,0.7,18968.68359375,266802.39990234375,11.370227994985884,0.1396181434392929
8,instruct,multitask_triple_instruct,all,0.7499999999999998,18806.013671875,285608.41357421875,11.360264650340827,0.25954654812812805
8,instruct,multitask_triple_instruct,all,0.7999999999999998,14035.9892578125,299644.40283203125,11.173673521722462,0.2643198072910309
8,instruct,multitask_triple_instruct,all,0.8499999999999999,14195.228515625,313839.63134765625,11.014622235203603,0.20047733187675476
8,instruct,multitask_triple_instruct,all,0.8999999999999999,16986.341796875,330825.97314453125,10.965758664341916,0.3359188735485077
8,instruct,multitask_triple_instruct,all,0.9499999999999997,13278.03515625,344104.00830078125,10.805589835163488,0.3597852289676666
8,instruct,multitask_triple_instruct,all,0.9999999999999998,12865.6083984375,356969.61669921875,10.649133877247658,0.14319810271263123
8,base,attribute,suppression,0.02,681.6461791992188,681.6461791992188,2.8640595764673056,0.08403361588716507
8,base,attribute,suppression,0.04,2281.44873046875,2963.0949096679688,6.21193901397897,0.09623430669307709
8,base,attribute,suppression,0.06,4164.04052734375,7127.135437011719,9.954099772362735,0.10878660529851913
8,base,attribute,suppression,0.08,4622.79541015625,11749.930847167969,12.316489357618416,0.14705882966518402
8,base,attribute,suppression,0.1,3730.68408203125,15480.614929199219,12.976206981726085,0.21757321059703827
8,base,attribute,suppression,0.12000000000000001,4062.472900390625,19543.087829589844,13.647407702227545,0.15062761306762695
8,base,attribute,suppression,0.13999999999999999,4903.98876953125,24447.076599121094,14.638968023425805,0.10504202544689178
8,base,attribute,suppression,0.16,4749.0830078125,29196.159606933594,15.293954744333993,0.05439330264925957
8,base,attribute,suppression,0.18,3206.89697265625,32403.056579589844,15.085221871317431,0.15062761306762695
8,base,attribute,suppression,0.2,2847.57666015625,35250.633239746094,14.773945196875982,0.21848741173744202
8,base,attribute,suppression,0.25,9639.8720703125,44890.505310058594,15.048778179704524,0.2964824140071869
8,base,attribute,suppression,0.3,3475.6044921875,48366.109802246094,13.51008653694025,0.3584589660167694
8,base,attribute,suppression,0.35,6890.2158203125,55256.325622558594,13.231878741034146,0.17114093899726868
8,base,attribute,suppression,0.39999999999999997,7474.58544921875,62730.911071777344,13.142868441604303,0.27805694937705994
8,base,attribute,suppression,0.44999999999999996,6118.45458984375,68849.3656616211,12.821110923951787,0.2847571074962616
8,base,attribute,suppression,0.49999999999999994,5934.775390625,74784.1410522461,12.535055489816644,0.31375840306282043
8,base,attribute,suppression,0.5499999999999999,6453.37646484375,81237.51751708984,12.378107194436971,0.21608039736747742
8,base,attribute,suppression,0.5999999999999999,6196.388671875,87433.90618896484,12.211439411866598,0.18425460159778595
8,base,attribute,suppression,0.6499999999999999,4913.369140625,92347.27532958984,11.905024536494759,0.08710217475891113
8,base,attribute,suppression,0.7,5332.2119140625,97679.48724365234,11.693940769023387,0.28355705738067627
8,base,attribute,suppression,0.7499999999999998,3902.51123046875,101581.9984741211,11.349943963588949,0.2613065242767334
8,base,attribute,suppression,0.7999999999999998,4789.982421875,106371.9808959961,11.1419274008585,0.3551088869571686
8,base,attribute,suppression,0.8499999999999999,4247.22412109375,110619.20501708984,10.905965199358162,0.32382550835609436
8,base,attribute,suppression,0.8999999999999999,6074.52099609375,116693.7260131836,10.865337617614859,0.30150753259658813
8,base,attribute,suppression,0.9499999999999997,4868.9609375,121562.6869506836,10.722650344066649,0.26800668239593506
